Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	i don't know if	107	B	11, 117
5	3	i don't know	107	B	11, 15, 77, 107, 117
3	3	rome new york	63	B	1, 3, 63
2	3	. right .	3	B	103, 105
2	3	and i know	3	B	27, 29
2	3	i i don't	15	B	15, 29
2	3	new york it's	43	B	21, 63
2	3	to get uh	7	B	23, 29
12	2	right .	107	B	13, 33, 35, 57, 61, 83, 89, 93, 95, 103, 105, 119
5	2	new york	63	B	1, 3, 5, 21, 63
4	2	i i	61	B	5, 15, 29, 65
4	2	i think	29	B	85, 101, 107, 113
3	2	it's a	91	B	17, 21, 107
3	2	that uh	15	B	7, 11, 21
3	2	to be	79	B	29, 69, 107
3	2	to get	7	B	23, 27, 29
3	2	uh uh	45	B	29, 69, 73
3	2	uh-huh .	33	B	49, 59, 81
3	2	yeah .	101	B	3, 87, 103
3	2	yeah i	107	B	5, 107, 111
3	2	you know	65	B	11, 29, 75
2	2	a lot	49	B	21, 69
2	2	all the	21	B	71, 91
2	2	and all	13	B	79, 91
2	2	and the	33	B	7, 39
2	2	and then	51	B	41, 91
2	2	and uh	29	B	45, 73
2	2	but uh	111	B	7, 117
2	2	did it	57	B	45, 101
2	2	have the	59	B	17, 75
2	2	have to	15	B	11, 25
2	2	in rome	65	B	1, 65
2	2	is and	85	B	7, 91
2	2	it .	93	B	9, 101
2	2	it but	3	B	115, 117
2	2	kind of	43	B	29, 71
2	2	now the	49	B	25, 73
2	2	the largest	57	B	17, 73
2	2	the state	83	B	9, 91
2	2	the uh	3	B	73, 75
2	2	uh it	47	B	23, 69
2	2	uh just	75	B	11, 85
2	2	uh so	43	B	31, 73
2	2	uh you	5	B	25, 29
23	1	uh	111	B	7, 11, 17, 19, 21, 23, 25, 27, 29, 31, 45, 63, 65, 69, 71, 73, 75, 77, 85, 101, 107, 115, 117
16	1	and	109	B	7, 9, 11, 25, 27, 29, 39, 41, 45, 55, 73, 75, 79, 91, 101, 115
16	1	the	111	B	7, 9, 11, 17, 25, 29, 39, 55, 71, 73, 75, 79, 91, 101, 107, 117
13	1	i	113	B	5, 11, 15, 27, 29, 65, 77, 85, 101, 107, 111, 113, 117
13	1	right	109	B	11, 13, 33, 35, 57, 61, 83, 89, 93, 95, 103, 105, 119
12	1	it	111	B	7, 9, 23, 29, 45, 63, 69, 75, 85, 101, 115, 117
11	1	it's	101	B	17, 21, 29, 63, 65, 67, 71, 73, 107, 115, 117
11	1	to	101	B	7, 9, 11, 23, 25, 27, 29, 55, 69, 101, 107
11	1	yeah	113	B	3, 5, 37, 43, 87, 99, 103, 107, 109, 111, 115
10	1	a	97	B	11, 17, 21, 25, 27, 65, 69, 77, 101, 107
9	1	of	81	B	11, 17, 27, 29, 65, 69, 71, 85, 91
8	1	that	109	B	7, 11, 21, 29, 77, 101, 111, 115
7	1	but	111	B	7, 9, 11, 71, 77, 115, 117
7	1	don't	107	B	11, 15, 29, 77, 107, 115, 117
7	1	have	105	B	11, 17, 25, 69, 75, 85, 115
5	1	in	73	B	1, 21, 23, 65, 73
5	1	is	85	B	7, 11, 29, 73, 91
5	1	more	107	B	9, 11, 67, 75, 115
5	1	think	29	B	85, 101, 107, 111, 113
5	1	you	65	B	11, 17, 25, 29, 75
4	1	be	83	B	29, 69, 107, 111
4	1	oh	91	B	25, 51, 109, 115
4	1	state	83	B	9, 23, 63, 91
4	1	there's	87	B	29, 55, 77, 115
4	1	with	91	B	11, 25, 39, 101
3	1	about	47	B	65, 107, 111
3	1	because	81	B	27, 85, 107
3	1	has	81	B	11, 71, 91
3	1	i'm	85	B	1, 11, 85
3	1	if	107	B	11, 101, 117
3	1	no	51	B	29, 47, 79
3	1	on	89	B	29, 101, 117
3	1	or	97	B	19, 101, 115
3	1	so	61	B	31, 73, 91
3	1	then	77	B	41, 91, 117
3	1	well	69	B	39, 65, 107
3	1	would	101	B	11, 101, 111
2	1	as	75	B	27, 101
2	1	crime	51	B	29, 79
2	1	even	101	B	11, 111
2	1	gone	61	B	11, 71
2	1	got	11	B	91, 101
2	1	he	33	B	7, 39
2	1	industry	3	B	69, 71
2	1	just	75	B	11, 85
2	1	like	87	B	29, 115
2	1	murder	7	B	11, 17
2	1	not	69	B	5, 73
2	1	reinstated	3	B	115, 117
2	1	six	93	B	23, 115
2	1	them	91	B	11, 101
2	1	there	51	B	29, 79
2	1	they've	107	B	11, 117
2	1	thing	69	B	39, 107
2	1	things	19	B	11, 29
2	1	this	13	B	11, 23
2	1	too	63	B	11, 73

